id,placetype,country,language,extlang,script,region,variant,extension,privateuse,name,lastmodified
1209623923,locality,SL,eng,,,,,,x_preferred,Kasasi,1537700611
1209623925,locality,SL,eng,,,,,,x_preferred,Makapr,1537700562
1209632973,locality,SL,eng,,,,,,x_preferred,Patama,1537700619
1209632981,locality,SL,eng,,,,,,x_preferred,Masundu,1537700538
1209623947,locality,SL,eng,,,,,,x_preferred,Mana,1537700888
1209623989,locality,SL,eng,,,,,,x_preferred,Magbana,1537700742
1209633053,locality,SL,eng,,,,,,x_preferred,Nyandehun,1537700447
1209633067,locality,SL,eng,,,,,,x_preferred,Vaama,1537700838
1209624059,locality,SL,eng,,,,,,x_preferred,Kasasi,1537700611
1209624065,locality,SL,eng,,,,,,x_preferred,Mayampa,1537700924
1209624107,locality,SL,eng,,,,,,x_preferred,Kipulun,1537700711
1209624113,locality,SL,eng,,,,,,x_preferred,Kombo,1537700766
1209624115,locality,SL,eng,,,,,,x_preferred,Lilia,1537700939
1209624117,locality,SL,eng,,,,,,x_preferred,Heremakono,1537700905
1209624153,locality,SL,eng,,,,,,x_preferred,Dondoya,1537700912
1209624157,locality,SL,eng,,,,,,x_preferred,Mapoton,1537700768
1209624191,locality,SL,eng,,,,,,x_preferred,Mafuri,1537700878
1209624197,locality,SL,eng,,,,,,x_preferred,Makundi,1537700929
1209624229,locality,SL,eng,,,,,,x_preferred,Sarako,1537700483
1209624809,locality,SL,eng,,,,,,x_preferred,Kamadu,1537700619
1209624835,locality,SL,eng,,,,,,x_preferred,Goala,1537700639
1209624891,locality,SL,eng,,,,,,x_preferred,Kasadu,1537700908
1209616879,locality,SL,eng,,,,,,x_preferred,Tombe,1537700459
1209616885,locality,SL,eng,,,,,,x_preferred,Factri,1537700720
1209616921,locality,SL,eng,,,,,,x_preferred,Naiaguehun,1537700512
1209616939,locality,SL,eng,,,,,,x_preferred,Jabama,1537700826
1209616961,locality,SL,eng,,,,,,x_preferred,Gbangbama,1537700782
1209616963,locality,SL,eng,,,,,,x_preferred,Benduma,1537700688
1209617009,locality,SL,eng,,,,,,x_preferred,Dablama,1537700718
1209617051,locality,SL,eng,,,,,,x_preferred,Mopote,1537700840
1209617101,locality,SL,eng,,,,,,x_preferred,Gbobobu,1537700830
1209617121,locality,SL,eng,,,,,,x_preferred,Taigbe,1537700469
1209617131,locality,SL,eng,,,,,,x_preferred,Mosori,1537700841
1209617143,locality,SL,eng,,,,,,x_preferred,Gbangba,1537700651
1209617151,locality,SL,eng,,,,,,x_preferred,Foya,1537700777
1209617177,locality,SL,eng,,,,,,x_preferred,Mabonto,1537700774
1209617191,locality,SL,eng,,,,,,x_preferred,Giehun,1537700726
1209618093,locality,SL,eng,,,,,,x_preferred,Matugutera,1537700533
1209618095,locality,SL,eng,,,,,,x_preferred,Roboaf,1537700492
1209618109,locality,SL,eng,,,,,,x_preferred,Morifodia,1537700874
1209618129,locality,SL,eng,,,,,,x_preferred,Masuri,1537700917
1209618137,locality,SL,eng,,,,,,x_preferred,Farakoro,1537700663
1209618141,locality,SL,eng,,,,,,x_preferred,Magbanfira,1537700700
1209626735,locality,SL,eng,,,,,,x_preferred,Nyandehun,1537700858
1209618199,locality,SL,eng,,,,,,x_preferred,Mayara,1537700904
1209626755,locality,SL,eng,,,,,,x_preferred,Kponimo,1537700861
1209618221,locality,SL,eng,,,,,,x_preferred,Mayengbe,1537700935
1209626767,locality,SL,eng,,,,,,x_preferred,Mobondo,1537700844
1209626783,locality,SL,eng,,,,,,x_preferred,Guala,1537700762
1209618253,locality,SL,eng,,,,,,x_preferred,Madimu,1537700810
1209618263,locality,SL,eng,,,,,,x_preferred,Limri,1537700579
1209618269,locality,SL,eng,,,,,,x_preferred,Mabole,1537700913
1209626813,locality,SL,eng,,,,,,x_preferred,Gondama,1537700636
1209618283,locality,SL,eng,,,,,,x_preferred,Masuria,1537700799
1209618289,locality,SL,eng,,,,,,x_preferred,Tengbe,1537700805
1209626827,locality,SL,eng,,,,,,x_preferred,Sahn,1537700487
1209626833,locality,SL,eng,,,,,,x_preferred,Dambara,1537700672
1209618299,locality,SL,eng,,,,,,x_preferred,Moyambawo,1537700772
1209618301,locality,SL,eng,,,,,,x_preferred,Kepu,1537700606
1209618309,locality,SL,eng,,,,,,x_preferred,Gbangan,1537700651
1209626863,locality,SL,eng,,,,,,x_preferred,Kangahun,1537700614
1209626905,locality,SL,eng,,,,,,x_preferred,Petewama,1537700746
1209618373,locality,SL,eng,,,,,,x_preferred,Morigbaia,1537700518
1209626909,locality,SL,eng,,,,,,x_preferred,Fulawahun,1537700848
1209626917,locality,SL,eng,,,,,,x_preferred,Fehun,1537700730
1209626923,locality,SL,eng,,,,,,x_preferred,Bangaground,1537700840
1209618393,locality,SL,eng,,,,,,x_preferred,Marunko,1537700888
1209626943,locality,SL,eng,,,,,,x_preferred,Vaama,1537700762
1209618409,locality,SL,eng,,,,,,x_preferred,Matoir,1537700534
1209626949,locality,SL,eng,,,,,,x_preferred,Fallah,1537700855
1209626957,locality,SL,eng,,,,,,x_preferred,Nanyawama,1537700673
1209626965,locality,SL,eng,,,,,,x_preferred,Levuma,1537700580
1209626997,locality,SL,eng,,,,,,x_preferred,Gambia,1537700790
1209627035,locality,SL,eng,,,,,,x_preferred,Mobessi,1537700848
1209627037,locality,SL,eng,,,,,,x_preferred,Mabake,1537700577
1209627047,locality,SL,eng,,,,,,x_preferred,Gaugba,1537700782
1209627071,locality,SL,eng,,,,,,x_preferred,Palima,1537700503
1209618539,locality,SL,eng,,,,,,x_preferred,Monti,1537700873
1209619301,locality,SL,eng,,,,,,x_preferred,Bakidu,1537700914
1209619315,locality,SL,eng,,,,,,x_preferred,Bandivulahun,1537700697
1209627935,locality,SL,eng,,,,,,x_preferred,Songo,1537700473
1209627957,locality,SL,eng,,,,,,x_preferred,Mata,1537700537
1209628001,locality,SL,eng,,,,,,x_preferred,Masuri,1537700537
1209628005,locality,SL,eng,,,,,,x_preferred,Waterloo,1537700896
1209628027,locality,SL,eng,,,,,,x_preferred,Fansige,1537700767
1209628059,locality,SL,eng,,,,,,x_preferred,Mafarama,1537700881
1209628067,locality,SL,eng,,,,,,x_preferred,Makonkobo,1537700880
1209628117,locality,SL,eng,,,,,,x_preferred,Heremakono,1537700802
1209628151,locality,SL,eng,,,,,,x_preferred,Bangoro,1537700814
1209628167,locality,SL,eng,,,,,,x_preferred,Buia,1537700677
1209628195,locality,SL,eng,,,,,,x_preferred,Bullom,1537700710
1209628223,locality,SL,eng,,,,,,x_preferred,Manaful,1537700916
1209628271,locality,SL,eng,,,,,,x_preferred,Madina,1537700572
1209628309,locality,SL,eng,,,,,,x_preferred,Mapekr,1537700874
1209628315,locality,SL,eng,,,,,,x_preferred,Firawa,1537700661
1209628329,locality,SL,eng,,,,,,x_preferred,Tongbai,1537700903
1209628369,locality,SL,eng,,,,,,x_preferred,Kumbu,1537700948
1209628391,locality,SL,eng,,,,,,x_preferred,Benkia,1537700687
1209629011,locality,SL,eng,,,,,,x_preferred,Magbwema,1537700566
1209629177,locality,SL,eng,,,,,,x_preferred,Suma,1537700472
1209629239,locality,SL,eng,,,,,,x_preferred,Gbokedu,1537700914
1209629247,locality,SL,eng,,,,,,x_preferred,Kpatama,1537700866
1209629291,locality,SL,eng,,,,,,x_preferred,Gegwema,1537700643
1209629433,locality,SL,eng,,,,,,x_preferred,Jembe,1537700828
1209629435,locality,SL,eng,,,,,,x_preferred,Kotomahun,1537700594
1209629483,locality,SL,eng,,,,,,x_preferred,Bauya,1537700792
1209721919,locality,SL,eng,,,,,,x_preferred,Samuel Town,1537700485
1209723051,locality,SL,eng,,,,,,x_preferred,Moyema,1537700514
1209723071,locality,SL,eng,,,,,,x_preferred,Mogbenu,1537700865
1209723079,locality,SL,eng,,,,,,x_preferred,Wana,1537700836
1209723157,locality,SL,eng,,,,,,x_preferred,Gbesebu,1537700647
1209723175,locality,SL,eng,,,,,,x_preferred,Bobobu,1537700734
1209723187,locality,SL,eng,,,,,,x_preferred,Momengi,1537700850
1209723241,locality,SL,eng,,,,,,x_preferred,Balo,1537700701
1209723247,locality,SL,eng,,,,,,x_preferred,Levuma,1537700856
1209723249,locality,SL,eng,,,,,,x_preferred,Makunde,1537700860
1209723279,locality,SL,eng,,,,,,x_preferred,Kakama,1537700621
1209723307,locality,SL,eng,,,,,,x_preferred,Semabu,1537700872
1209723333,locality,SL,eng,,,,,,x_preferred,Periwahun,1537700499
1209723353,locality,SL,eng,,,,,,x_preferred,Semabu,1537700481
1209723355,locality,SL,eng,,,,,,x_preferred,Majeima,1537700548
1209724297,locality,SL,eng,,,,,,x_preferred,Masanki,1537700542
1209724307,locality,SL,eng,,,,,,x_preferred,Yase,1537700446
1209724369,locality,SL,eng,,,,,,x_preferred,Konta,1537700596
1209724405,locality,SL,eng,,,,,,x_preferred,Yidia,1537700739
1209724411,locality,SL,eng,,,,,,x_preferred,Masoya,1537700539
1209724445,locality,SL,eng,,,,,,x_preferred,Mapuri,1537700927
1209724447,locality,SL,eng,,,,,,x_preferred,Kumrabai,1537700930
1209724449,locality,SL,eng,,,,,,x_preferred,Makoya,1537700557
1209724453,locality,SL,eng,,,,,,x_preferred,Katimbo,1537700609
1209724455,locality,SL,eng,,,,,,x_preferred,Masint,1537700918
1209724475,locality,SL,eng,,,,,,x_preferred,Katikin,1537700609
1209724491,locality,SL,eng,,,,,,x_preferred,Mayira,1537700530
1209724511,locality,SL,eng,,,,,,x_preferred,Madei,1537700946
1209724525,locality,SL,eng,,,,,,x_preferred,Maranka,1537700886
1209724613,locality,SL,eng,,,,,,x_preferred,Mawore,1537700532
1209724651,locality,SL,eng,,,,,,x_preferred,Kuranko,1537700737
1209716061,locality,SL,eng,,,,,,x_preferred,Yams Farm,1537700708
1209725133,locality,SL,eng,,,,,,x_preferred,Yombohun,1537700441
1209725143,locality,SL,eng,,,,,,x_preferred,Filaw,1537700862
1209725231,locality,SL,eng,,,,,,x_preferred,Tansangbaya,1537700911
1209725295,locality,SL,eng,,,,,,x_preferred,Yengema,1537700909
1209717291,locality,SL,eng,,,,,,x_preferred,Salina,1537700486
1209717303,locality,SL,eng,,,,,,x_preferred,Nagbena,1537700842
1209717311,locality,SL,eng,,,,,,x_preferred,Mokoba,1537700792
1209717337,locality,SL,eng,,,,,,x_preferred,Mokombo,1537700521
1209717367,locality,SL,eng,,,,,,x_preferred,Petema,1537700498
1209717395,locality,SL,eng,,,,,,x_preferred,Golala,1537700739
1209717415,locality,SL,eng,,,,,,x_preferred,Pujehun,1537700833
1209717425,locality,SL,eng,,,,,,x_preferred,Dogema,1537700668
1209717429,locality,SL,eng,,,,,,x_preferred,Buma,1537700677
1209717445,locality,SL,eng,,,,,,x_preferred,Gandohun,1537700856
1209717455,locality,SL,eng,,,,,,x_preferred,Segbwema,1537700482
1209717463,locality,SL,eng,,,,,,x_preferred,Mongeri,1537700740
1209717483,locality,SL,eng,,,,,,x_preferred,Manjama,1537700822
1209717497,locality,SL,eng,,,,,,x_preferred,Gondama,1537700739
1209717527,locality,SL,eng,,,,,,x_preferred,Motafe,1537700516
1209717591,locality,SL,eng,,,,,,x_preferred,Kpaoga,1537700592
1209717631,locality,SL,eng,,,,,,x_preferred,Potama,1537700753
1209726961,locality,SL,eng,,,,,,x_preferred,Tombe,1537700718
1209727041,locality,SL,eng,,,,,,x_preferred,Nupi,1537700788
1209727087,locality,SL,eng,,,,,,x_preferred,Bontiwo,1537700780
1209727105,locality,SL,eng,,,,,,x_preferred,Mosama,1537700851
1209727123,locality,SL,eng,,,,,,x_preferred,Towobu,1537700460
1209727187,locality,SL,eng,,,,,,x_preferred,Dodo,1537700668
1209727219,locality,SL,eng,,,,,,x_preferred,Gbuwaleil,1537700858
1209727227,locality,SL,eng,,,,,,x_preferred,Matakan,1537700718
1209727229,locality,SL,eng,,,,,,x_preferred,Banga Ground,1537700697
1209727239,locality,SL,eng,,,,,,x_preferred,Tokpombu,1537700788
1209727255,locality,SL,eng,,,,,,x_preferred,Mafuri,1537700570
1209727259,locality,SL,eng,,,,,,x_preferred,Mogbamu,1537700525
1209727263,locality,SL,eng,,,,,,x_preferred,Mandu,1537700551
1209727275,locality,SL,eng,,,,,,x_preferred,Mbelihun,1537700690
1209727297,locality,SL,eng,,,,,,x_preferred,Kundowahun,1537700587
1209727311,locality,SL,eng,,,,,,x_preferred,Bandama,1537700698
1209718537,locality,SL,eng,,,,,,x_preferred,Mabar,1537700576
1209718541,locality,SL,eng,,,,,,x_preferred,Masema,1537700882
1209718565,locality,SL,eng,,,,,,x_preferred,Magbanyeli,1537700738
1209718567,locality,SL,eng,,,,,,x_preferred,Mandiro,1537700944
1209718577,locality,SL,eng,,,,,,x_preferred,Katumpu,1537700609
1209718601,locality,SL,eng,,,,,,x_preferred,Sokorima,1537700812
1209718609,locality,SL,eng,,,,,,x_preferred,Katoma,1537700609
1209718623,locality,SL,eng,,,,,,x_preferred,Makwie,1537700802
1209718659,locality,SL,eng,,,,,,x_preferred,Bramah,1537700678
1209718693,locality,SL,eng,,,,,,x_preferred,Mabundulai,1537700574
1209718709,locality,SL,eng,,,,,,x_preferred,Kunkubo,1537700914
1209718731,locality,SL,eng,,,,,,x_preferred,Masama,1537700542
1209718733,locality,SL,eng,,,,,,x_preferred,Masisi,1537700878
1209718739,locality,SL,eng,,,,,,x_preferred,Mayoka,1537700899
1209718743,locality,SL,eng,,,,,,x_preferred,Mabang,1537700577
1209718763,locality,SL,eng,,,,,,x_preferred,Mabonde,1537700574
1209718777,locality,SL,eng,,,,,,x_preferred,Yema,1537700445
1209718783,locality,SL,eng,,,,,,x_preferred,Kanaseri,1537700903
1209718805,locality,SL,eng,,,,,,x_preferred,Misia,1537700811
1209718823,locality,SL,eng,,,,,,x_preferred,Masabangpil,1537700543
1209718875,locality,SL,eng,,,,,,x_preferred,Mobaiwa,1537700527
1209728213,locality,SL,eng,,,,,,x_preferred,Robis,1537700710
1209728247,locality,SL,eng,,,,,,x_preferred,Magbala,1537700569
1209728255,locality,SL,eng,,,,,,x_preferred,Bom,1537700808
1209728265,locality,SL,eng,,,,,,x_preferred,Balinia,1537700702
1209728273,locality,SL,eng,,,,,,x_preferred,Makombom,1537700559
1209728299,locality,SL,eng,,,,,,x_preferred,Magbane,1537700569
1209728347,locality,SL,eng,,,,,,x_preferred,Magbonto,1537700567
1209728357,locality,SL,eng,,,,,,x_preferred,Mamaso,1537700925
1209728361,locality,SL,eng,,,,,,x_preferred,Sangoya,1537700483
1209728383,locality,SL,eng,,,,,,x_preferred,Marep,1537700898
1209719599,locality,SL,eng,,,,,,x_preferred,Teema,1537700465
1209728433,locality,SL,eng,,,,,,x_preferred,Simbaria,1537700475
1209728449,locality,SL,eng,,,,,,x_preferred,Lawmpa,1537700581
1209728451,locality,SL,eng,,,,,,x_preferred,Buru,1537700674
1209728455,locality,SL,eng,,,,,,x_preferred,Kawla,1537700608
1209719631,locality,SL,eng,,,,,,x_preferred,Loma,1537700867
1209719639,locality,SL,eng,,,,,,x_preferred,Sengima,1537700477
1209719661,locality,SL,eng,,,,,,x_preferred,Bongoma,1537700818
1209728483,locality,SL,eng,,,,,,x_preferred,Fadugu,1537700666
1209719695,locality,SL,eng,,,,,,x_preferred,Koyama Bulima,1537700593
1209728523,locality,SL,eng,,,,,,x_preferred,Mayengi,1537700942
1209728585,locality,SL,eng,,,,,,x_preferred,Gbiabu,1537700647
1209728599,locality,SL,eng,,,,,,x_preferred,Gbese,1537700647
1209733141,locality,SL,eng,,,,,,x_preferred,Levuma,1537700580
1209733167,locality,SL,eng,,,,,,x_preferred,Laoma,1537700582
1209733177,locality,SL,eng,,,,,,x_preferred,Kongorma,1537700713
1209733301,locality,SL,eng,,,,,,x_preferred,Sandema,1537700913
1209729495,locality,SL,eng,,,,,,x_preferred,Beobu,1537700686
1209729499,locality,SL,eng,,,,,,x_preferred,Teidu,1537700909
1209729521,locality,SL,eng,,,,,,x_preferred,Gbombo,1537700646
1209729711,locality,SL,eng,,,,,,x_preferred,Gbensendo,1537700648
1209729721,locality,SL,eng,,,,,,x_preferred,Konokondu,1537700915
1209822819,locality,SL,eng,,,,,,x_preferred,Rontuk,1537700723
1209822823,locality,SL,eng,,,,,,x_preferred,Mongeri,1537700519
1209822871,locality,SL,eng,,,,,,x_preferred,Hewebu,1537700632
1209822881,locality,SL,eng,,,,,,x_preferred,Bombohun,1537700681
1209822947,locality,SL,eng,,,,,,x_preferred,Bohol,1537700735
1209822951,locality,SL,eng,,,,,,x_preferred,Diamani,1537700669
1209822955,locality,SL,eng,,,,,,x_preferred,Giebu,1537700641
1209822967,locality,SL,eng,,,,,,x_preferred,Gbokuma,1537700843
1209822999,locality,SL,eng,,,,,,x_preferred,Kamasu,1537700790
1209823021,locality,SL,eng,,,,,,x_preferred,Niahalahun,1537700509
1209823033,locality,SL,eng,,,,,,x_preferred,Segbwema,1537700482
1209823051,locality,SL,eng,,,,,,x_preferred,Tokpombu,1537700730
1209823067,locality,SL,eng,,,,,,x_preferred,Mamboima,1537700553
1209823125,locality,SL,eng,,,,,,x_preferred,Mokiri,1537700522
1209833149,locality,SL,eng,,,,,,x_preferred,Meiyor,1537700529
1209833187,locality,SL,eng,,,,,,x_preferred,Tungie,1537700759
1209833189,locality,SL,eng,,,,,,x_preferred,Fagona,1537700665
1209833247,locality,SL,eng,,,,,,x_preferred,Bunabu,1537700674
1209833265,locality,SL,eng,,,,,,x_preferred,Kwelu,1537700584
1209815801,locality,SL,eng,,,,,,x_preferred,Kpuawala,1537700679
1209833293,locality,SL,eng,,,,,,x_preferred,Naiawama,1537700764
1209833311,locality,SL,eng,,,,,,x_preferred,Sembehun,1537700797
1209824135,locality,SL,eng,,,,,,x_preferred,Matint,1537700880
1209824137,locality,SL,eng,,,,,,x_preferred,Masoria,1537700814
1209824141,locality,SL,eng,,,,,,x_preferred,Sakosaria,1537700486
1209833367,locality,SL,eng,,,,,,x_preferred,Tolubu,1537700868
1209833373,locality,SL,eng,,,,,,x_preferred,Giewoma,1537700837
1209833395,locality,SL,eng,,,,,,x_preferred,Sumana,1537700472
1209824177,locality,SL,eng,,,,,,x_preferred,Masafi,1537700902
1209833401,locality,SL,eng,,,,,,x_preferred,Duyamahun,1537700666
1209824203,locality,SL,eng,,,,,,x_preferred,Sanda,1537700708
1209824221,locality,SL,eng,,,,,,x_preferred,Masumarandugu,1537700538
1209833447,locality,SL,eng,,,,,,x_preferred,Kpendei,1537700817
1209824249,locality,SL,eng,,,,,,x_preferred,Guruang,1537700944
1209824251,locality,SL,eng,,,,,,x_preferred,Mamunta Kasete,1537700552
1209824255,locality,SL,eng,,,,,,x_preferred,Kumrabai Matuko,1537700588
1209824291,locality,SL,eng,,,,,,x_preferred,Mawria,1537700532
1209824297,locality,SL,eng,,,,,,x_preferred,Hamburg,1537700742
1209824303,locality,SL,eng,,,,,,x_preferred,Kaba,1537700624
1209824317,locality,SL,eng,,,,,,x_preferred,Rogbom,1537700881
1209816095,locality,SL,eng,,,,,,x_preferred,Ma-fola,1537700571
1209824381,locality,SL,eng,,,,,,x_preferred,Kunsuta,1537700586
1209824387,locality,SL,eng,,,,,,x_preferred,Eneya,1537700712
1209824391,locality,SL,eng,,,,,,x_preferred,Maseke,1537700748
1209824405,locality,SL,eng,,,,,,x_preferred,Mangiroma,1537700950
1209824429,locality,SL,eng,,,,,,x_preferred,Madina,1537700916
1209824467,locality,SL,eng,,,,,,x_preferred,Masugu,1537700941
1209824495,locality,SL,eng,,,,,,x_preferred,Masogbon,1537700914
1209816497,locality,SL,eng,,,,,,x_preferred,Irua,1537700632
1209824943,locality,SL,eng,,,,,,x_preferred,Konjo,1537700713
1209824983,locality,SL,eng,,,,,,x_preferred,Dandu,1537700671
1209825029,locality,SL,eng,,,,,,x_preferred,Koakoyima,1537700909
1209817147,locality,SL,eng,,,,,,x_preferred,Koyama,1537700855
1209817153,locality,SL,eng,,,,,,x_preferred,Hangawo,1537700856
1209817163,locality,SL,eng,,,,,,x_preferred,Sakuihun,1537700846
1209817185,locality,SL,eng,,,,,,x_preferred,Bongeh,1537700718
1209817261,locality,SL,eng,,,,,,x_preferred,Lembema,1537700581
1209817273,locality,SL,eng,,,,,,x_preferred,Kangama,1537700614
1209817281,locality,SL,eng,,,,,,x_preferred,Taiamaworo,1537700469
1209817303,locality,SL,eng,,,,,,x_preferred,Mokurigbe,1537700521
1209817331,locality,SL,eng,,,,,,x_preferred,Jago,1537700630
1209817333,locality,SL,eng,,,,,,x_preferred,Janemi,1537700747
1209817345,locality,SL,eng,,,,,,x_preferred,Kalia,1537700619
1209817355,locality,SL,eng,,,,,,x_preferred,Batiema,1537700747
1209817379,locality,SL,eng,,,,,,x_preferred,Shenge,1537700752
1209817383,locality,SL,eng,,,,,,x_preferred,Bandajuma,1537700861
1209817397,locality,SL,eng,,,,,,x_preferred,Mosako,1537700721
1209817411,locality,SL,eng,,,,,,x_preferred,Mogudu,1537700849
1209817435,locality,SL,eng,,,,,,x_preferred,Gibina,1537700642
1209826835,locality,SL,eng,,,,,,x_preferred,Petema,1537700498
1209818405,locality,SL,eng,,,,,,x_preferred,Matimba,1537700535
1209826855,locality,SL,eng,,,,,,x_preferred,Kakuani,1537700790
1209818415,locality,SL,eng,,,,,,x_preferred,Masiba,1537700940
1209826875,locality,SL,eng,,,,,,x_preferred,Gapul,1537700731
1209826885,locality,SL,eng,,,,,,x_preferred,Lopa,1537700722
1209826897,locality,SL,eng,,,,,,x_preferred,Jahindama,1537700822
1209818459,locality,SL,eng,,,,,,x_preferred,Fana,1537700664
1209826943,locality,SL,eng,,,,,,x_preferred,Gondama,1537700780
1209826949,locality,SL,eng,,,,,,x_preferred,Dodo,1537700788
1209826959,locality,SL,eng,,,,,,x_preferred,Walihun,1537700453
1209826975,locality,SL,eng,,,,,,x_preferred,Kale,1537700777
1209818535,locality,SL,eng,,,,,,x_preferred,Masogo,1537700539
1209826983,locality,SL,eng,,,,,,x_preferred,Batema,1537700783
1209826995,locality,SL,eng,,,,,,x_preferred,Guabu,1537700783
1209826997,locality,SL,eng,,,,,,x_preferred,Foya,1537700853
1209827005,locality,SL,eng,,,,,,x_preferred,Gbondayiahun,1537700756
1209827031,locality,SL,eng,,,,,,x_preferred,Molantibul,1537700838
1209818585,locality,SL,eng,,,,,,x_preferred,Sendugu,1537700479
1209827041,locality,SL,eng,,,,,,x_preferred,Moturay,1537700781
1209818597,locality,SL,eng,,,,,,x_preferred,Kibung,1537700801
1209827051,locality,SL,eng,,,,,,x_preferred,Gogbebu,1537700843
1209827071,locality,SL,eng,,,,,,x_preferred,Surikamara,1537700470
1209827075,locality,SL,eng,,,,,,x_preferred,Gieya,1537700735
1209827077,locality,SL,eng,,,,,,x_preferred,Naba,1537700513
1209818641,locality,SL,eng,,,,,,x_preferred,Magbune,1537700567
1209827111,locality,SL,eng,,,,,,x_preferred,Njala,1537700508
1209818665,locality,SL,eng,,,,,,x_preferred,Kasokira,1537700610
1209818677,locality,SL,eng,,,,,,x_preferred,Rosint,1537700887
1209818689,locality,SL,eng,,,,,,x_preferred,Mapeki,1537700545
1209827163,locality,SL,eng,,,,,,x_preferred,Manjama,1537700549
1209827183,locality,SL,eng,,,,,,x_preferred,Kigbal,1537700828
1209818741,locality,SL,eng,,,,,,x_preferred,Masoko,1537700931
1209818743,locality,SL,eng,,,,,,x_preferred,Maboibana,1537700915
1209819439,locality,SL,eng,,,,,,x_preferred,Kponporu,1537700590
1209819445,locality,SL,eng,,,,,,x_preferred,Sembehun,1537700479
1209819497,locality,SL,eng,,,,,,x_preferred,Kambama,1537700616
1209819509,locality,SL,eng,,,,,,x_preferred,Fayama,1537700768
1209819513,locality,SL,eng,,,,,,x_preferred,Vengema,1537700454
1209819557,locality,SL,eng,,,,,,x_preferred,Putahun,1537700493
1209828063,locality,SL,eng,,,,,,x_preferred,Katala,1537700805
1209828079,locality,SL,eng,,,,,,x_preferred,Batabana,1537700901
1209828095,locality,SL,eng,,,,,,x_preferred,Matatui,1537700816
1209828101,locality,SL,eng,,,,,,x_preferred,Masama,1537700890
1209828127,locality,SL,eng,,,,,,x_preferred,Mondoya,1537700520
1209828151,locality,SL,eng,,,,,,x_preferred,Laia,1537700582
1209828179,locality,SL,eng,,,,,,x_preferred,Manjoga,1537700937
1209828189,locality,SL,eng,,,,,,x_preferred,Wari,1537700452
1209828225,locality,SL,eng,,,,,,x_preferred,Kuku,1537700766
1209828283,locality,SL,eng,,,,,,x_preferred,Kabat,1537700624
1209828305,locality,SL,eng,,,,,,x_preferred,Makwi,1537700942
1209828311,locality,SL,eng,,,,,,x_preferred,Yoni,1537700938
1209828401,locality,SL,eng,,,,,,x_preferred,Sentai,1537700477
1209828405,locality,SL,eng,,,,,,x_preferred,Maninki,1537700805
1209828423,locality,SL,eng,,,,,,x_preferred,Gbangba,1537700651
1209828441,locality,SL,eng,,,,,,x_preferred,Ropulun,1537700493
1209828459,locality,SL,eng,,,,,,x_preferred,Lunsenia,1537700801
1209828467,locality,SL,eng,,,,,,x_preferred,Karini,1537700936
1209828485,locality,SL,eng,,,,,,x_preferred,Tendokom,1537700900
1209828497,locality,SL,eng,,,,,,x_preferred,Mayinka,1537700530
1209828523,locality,SL,eng,,,,,,x_preferred,Kalangba,1537700884
1209829171,locality,SL,eng,,,,,,x_preferred,Gootoyama,1537700762
1209829193,locality,SL,eng,,,,,,x_preferred,Naiagolehun,1537700798
1209829407,locality,SL,eng,,,,,,x_preferred,Koniajera,1537700763
1209829565,locality,SL,eng,,,,,,x_preferred,Naiagolehun,1537700512
1209829593,locality,SL,eng,,,,,,x_preferred,Torwoh,1537700460
1209829621,locality,SL,eng,,,,,,x_preferred,Jawi,1537700628
1209839619,locality,SL,eng,,,,,,x_preferred,Mayenkineh,1537700709
1209914575,locality,SL,eng,,,,,,x_preferred,Bubu Town,1537700707
1209914687,locality,SL,eng,,,,,,x_preferred,Kakanda Town,1537700707
1209920363,locality,SL,eng,,,,,,x_preferred,Ma-tamba Yekke,1537700743
1209915771,locality,SL,eng,,,,,,x_preferred,Nyeke,1537700725
1209915777,locality,SL,eng,,,,,,x_preferred,Tobanda,1537700461
1209915813,locality,SL,eng,,,,,,x_preferred,Panguma,1537700725
1209915875,locality,SL,eng,,,,,,x_preferred,Wubunge,1537700450
1209915907,locality,SL,eng,,,,,,x_preferred,Nyandehun,1537700505
1209915971,locality,SL,eng,,,,,,x_preferred,Matakang,1537700735
1209915983,locality,SL,eng,,,,,,x_preferred,Dar Es Salaam,1537700716
1209916019,locality,SL,eng,,,,,,x_preferred,Maka,1537700564
1209916029,locality,SL,eng,,,,,,x_preferred,Nagbema,1537700513
1209916039,locality,SL,eng,,,,,,x_preferred,Sahun,1537700487
1209916055,locality,SL,eng,,,,,,x_preferred,Mogoviwa,1537700524
1209916077,locality,SL,eng,,,,,,x_preferred,Bowohun,1537700758
1209916119,locality,SL,eng,,,,,,x_preferred,Taninahun,1537700467
1209921595,locality,SL,eng,,,,,,x_preferred,Makita,1537700723
1209921607,locality,SL,eng,,,,,,x_preferred,Bahama,1537700725
1209921631,locality,SL,eng,,,,,,x_preferred,Mamu,1537700552
1209921639,locality,SL,eng,,,,,,x_preferred,Gbongboma,1537700856
1209921649,locality,SL,eng,,,,,,x_preferred,Kpakala,1537700833
1209921665,locality,SL,eng,,,,,,x_preferred,Nbelebu,1537700843
1209921677,locality,SL,eng,,,,,,x_preferred,Kangahun,1537700729
1209921679,locality,SL,eng,,,,,,x_preferred,Foya,1537700861
1209921681,locality,SL,eng,,,,,,x_preferred,Movil,1537700721
1209921715,locality,SL,eng,,,,,,x_preferred,Gondama,1537700856
1209921719,locality,SL,eng,,,,,,x_preferred,Giewoma,1537700738
